45	pussi power drug	""" pussy is a powerful drug "" &#128517; #HappyHumpDay http://t.co/R8jsymiB5b"	offensive_language
46	quick piec pussi call drive	""" quick piece of pussy call it a drive by """	offensive_language
47	run round like brand new pussi bout get fuck	""" running round here like some brand new pussy thats bout to get fucked """	offensive_language
48	bitch even bad send guy	""" these bitches even worst they'll send them guys for you """	offensive_language
49	hoe like nigga spend money talk bout	""" these hoes like niggas that spend money not talk bout it """	offensive_language
50	nt trust nigga bitch	""" we dont trust these niggas all these bitches """	offensive_language
51	yal nigga b cuff hoe caus yal ai nt never bitch	""" yall niggas b cuffing hoes cause yall aint never have bitches """	offensive_language
52	dodg bullet da bitch I cut pregnant bind thank god	""" you dodge a bullet "" &#128517; &#8220;@DaRealKha: ""All da bitches I cut off pregnant or bound to be ....thank God &#128591;""&#8221;"	offensive_language
53	young pill chamberlain bitch love music	""" young Pill Chamberlain these bitches love my music """	offensive_language
54	teana trump probabl clean twitter hoe	"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@VandalSavage_: Teanna Trump probably cleaner than most of these twitter hoes but........."""	offensive_language
55	gay nigga could wait act like bitch tonight	"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@DaHomieFuzz: Gay niggas couldn't wait to act like bitches tonight"""	offensive_language
56	I steal hi cat n replac pitbul bitch	"""&#128514;&#128514;&#128514;@The_Paradox: And ima steal his cat n replace it with a pitbull &#128514;&#128514;&#128514;&#128514; RT @80sbaby4life: @The_Paradox He a bitch you should do it"""	offensive_language
57	amp go alway hoe	"""&amp; he's gone always be a hoe"""	offensive_language
58	son bitch take tic tac I like thi movi	"""...Son of a bitch took my Tic Tacs.""I like this movie."	offensive_language
59	I wan na get money fuck model bitch russel simon	"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons"	offensive_language
60	I probabl mind school much deal bitch ass teacher retwet	"""@2015seniorprobs: I probably wouldn&#8217;t mind school as much if we didn&#8217;t have to deal with bitch ass teachers"". Retweet"	offensive_language
61	I fuck fag say	"""@A7XDemery: I'm a fucking fag they said"""	offensive_language
62	femal think date pussi cute thi stuff make pussi	"""@ARIZZLEINDACUT: Females think dating a pussy is cute now? http://t.co/VxBJg26Gsz"" how does doing this stuff make him a pussy?"	offensive_language
63	simplyadictedtoguy woof woof hot scali lad	"""@Addicted2Guys: -SimplyAddictedToGuys http://t.co/1jL4hi8ZMF"" woof woof hot scally lad"	neither
64	ya ever ask bitch bitch kany voic ye	"""@AdoreBellaaa: Have ya ever asked your bitch for other bitches - kanye voice"" Yes"	offensive_language
65	u go bring ur side bitch game know ya gf friend I swear	"""@AdoreZoey: How u gone bring ur side bitch to a game where You know Ya gf friends at ?! &#128553;&#128553;&#128553;&#128553;"" I SWEAR!!!!!"	offensive_language
66	woof woof hot sol	"""@AllAboutManFeet: http://t.co/3gzUpfuMev"" woof woof and hot soles"	neither
67	lemi eat oreo amp dish one oreo lol	"""@Allyhaaaaa: Lemmie eat a Oreo &amp; do these dishes."" One oreo? Lol"	neither
68	bitch fuck u mayb get well	"""@Almightywayne__: @JetsAndASwisher @Gook____ bitch fuck u http://t.co/pXmGA68NC1"" maybe you'll get better. Just http://t.co/TPreVwfq0S"	offensive_language
69	fuck red malon man bitch ass nigah could pleas use complet sentenc	"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?"	offensive_language
70	whi eggplant emoji doe say look like scream lmao	"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao"	neither
71	henesey venom gt one sexi bitch	"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bitch"	offensive_language
72	seh I pussi wetter shower curtain	"""@BOSSBYTCHH: Him seh me pussy wetter then a shower curtain....#ahmesehwetness""&lt;lmao!!"	offensive_language
73	everi need see pic I post becaus bitch say racist shit	"""@BRO_HEN314: #Eaglesnation and every #Eagles need to see that pic I just posted because that bitch just said the most racist shit"""	offensive_language
74	yo fuck skateboard wood push faggot man ball life	"""@BVSEDCHINK: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life http://t.co/VBCzP6HMT7""@AmJemieBenn"	offensive_language
75	babi monkey bathtim awe thi ador	"""@BabyAnimalPics: baby monkey bathtime http://t.co/7KPWAdLF0R""Awwwwe! This is soooo ADORABLE!"	neither
76	I shit damn skipi lol	"""@BaylaaGottaBody: &#128514;&#128514;&#128514;&#128514; I ain't shit ."" Damn Skippy lol"	offensive_language
77	u ever kill ant sidewalk think damn nigga hi way get pussi bs must b gt chanc	"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy""No bs must b &gt;30%chance"	offensive_language
78	ring mvp bitch lol	"""@BeenBasedB: @_KudaBrazyy http://t.co/LuUBGL9Y5u"" 0 rings 0 mvps 0 bitches lol"	offensive_language
79	pl talk bad ghetto hood kid grow nigga fun	"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !"""	offensive_language
80	fact tattoo tattoo pussi tattoo nippl	"""@BestProAdvice: The facts on tattoos...tattoo http://t.co/ZwnbhpDZ8e"" he's a pussy with not tattooing them nipples"	offensive_language
81	bitch want act like nigga bad shit ai nt cute nigga act like bitch	"""@Bill215_: &#128175;&#128175;&#128175; RT @nel_ayden Bitches be wanting to act like niggas so bad &#128553;&#128553;&#128553; that shit aint cuteeeee"" but niggas act like bitches.."	offensive_language
82	get worship bitch woof woof	"""@BitchJones92: Get worshiping bitch! http://t.co/R37CejCjou"" woof woof"	offensive_language
83	wow I lose butchek pierc yeah hoe	"""@BlackChiquitita: Wow. RT @thatmanpalmer I'm lost. Are those buttcheek piercings? http://t.co/yn6guyOUQ6"" yeah she's a hoe"	offensive_language
84	ok si would rather broke bitch shrug tell I work	"""@BlackNerdJade: Ok, sis."" She'd rather be a broke bitch? *shrugs* she'll have to tell me how it works for her"	offensive_language
85	queer gaywad	"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad"	hate_speech
86	faggot read tweet dat k even funni lol	"""@BrokenPiecesmsc: @ItsNotAdam faggot read my tweets after dat k"" it wasn't even funny lol"	offensive_language
87	thi bitch ungrat fr lulwhor	"""@BrosConfessions: This bitch was so ungrateful http://t.co/06e77bGwbx"" fr ..... LULWHORE"	offensive_language
88	I kidnap yo bitch	"""@CASHandBOOBIES: I been kidnapped yo bitch"""	offensive_language
89	alsarab beaner smh tell mexican	"""@CB_Baby24: @white_thunduh alsarabsss"" hes a beaner smh you can tell hes a mexican"	hate_speech
90	happi birthday nig thank yo	"""@CCobey: @AydanMcCoy happy birthday nigs"" Thanks yo"	offensive_language
91	ur teacher tell u u homework thi bitch need go	"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!"	offensive_language
92	nigga eat hoe lol hell yea lol john paul nigga say john paul	"""@CaelanG15: ""@22EdHam: @CaelanG15 that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul.. http://t.co/OSIpBKPr9h"	offensive_language
93	would lil ugli bald head bitch stop make make amp weav	"""@CanIFuckOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?"""	offensive_language
94	leaf well win thi damn game I go riot shit well start loot nig	"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig"	offensive_language
95	go back school suck dick hoe attend	"""@CauseWereGuys: Going back to school sucks more dick than the hoes who attend it."""	offensive_language
96	way fuck yo bitch I year old	"""@CauseWereGuys: On my way to fuck yo bitch http://t.co/j906T5zE2R"" me as a 9 year old"	offensive_language
97	come never bring I food I nt car retard	"""@CeleyNichole: @white_thunduh how come you never bring me food"" i dont have a car retard"	offensive_language
98	richnow show hela tinder hoe I hi friend anymor chill I bring like like propl	"""@ChadMFVerbeck: If Richnow doesn't show up with hella tinder hoes Im not his friend anymore"" chill I brought like like 8 prople"	offensive_language
99	bout cowboy shutup pussi	"""@ChandlerParsons: How bout them Cowboys!!!!"" Shutup pussy"	offensive_language
100	lmao thi nigga lt bitch want like depress shit foh	"""@ClicquotSuave: LMAOOOOOOOOOOO this nigga @Krillz_Nuh_Care http://t.co/AAnpSUjmYI"" &lt;bitch want likes for some depressing shit..foh"	offensive_language
101	girl know I spit g shit amp go lbv bitch plz	"""@Coley_Cee: @lil_aerii girl you know I was spitting that G shit to you &amp; you was going lbvs""bitch plz"	offensive_language
102	let I make coupl tweet cuzo page I get twitter jail lmao bitch trick I	"""@Coley_Cee: Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.""lmao bitch don't trick me again"	offensive_language
103	harlem shake excus go full retard second	"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds."""	offensive_language
104	amen miley need act like hoe bc emot damag foh	"""@ComedyTruth: amen miley &#128591; http://t.co/P2Kb2tfyxr""okay, but she don't need to act like a hoe just bc she's ""emotionally damaged"" foh"	offensive_language
105	one loyal femal way well hoe idc	"""@CoryBandz: having one loyal female is wayyyyy better than having hoes , idc &#128175;"""	offensive_language
106	pussi lick pussi meow meow	"""@Crhedrys: Pussy licking pussy.... meow meow #StopWhitePeople2014 &#128049; https://t.co/KeegDCjS5K&#8221;""""""""&#128533;"	offensive_language
107	check th man even faggot ny fan stand	"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands"	offensive_language
108	happen vixen ent bitch got run throw side like foothil bitch	"""@DGotBricks: What happen to them vixen ent bitches"" they got ran and threw to the side like a foothill bitch"	offensive_language
109	I bitch okay nude pat wow	"""@DaeDaviDavie: @white_thunduh im the bitch okay nudes pat &#128554;&#128527;&#128056;"" wow"	offensive_language
110	fuck gay blacklist hoe hold anyway	"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn"	hate_speech
111	fuck wrong bitch nobodi know	"""@DiamondLoudKush: The fuck be wrong with these bitches?"" Nobody knows"	offensive_language
112	yal shut p make I bitch	"""@Dietrich1892: Yall shut up:p"" make me bitch"	offensive_language
113	I hate I pregnant type bitch	"""@DionaIrish: I hate a ""I'm pregnant"" type of bitch."""	offensive_language
114	get bitch dm I ever readem top	"""@DoYou_Q: Got bitches in the DM but I don't ever read'em"" which is y your top 3"	offensive_language
115	basebal season win thi love start	"""@DomWorldPeace: Baseball season for the win. #Yankees"" This is where the love started"	neither
116	littl stupid bitch I fuck	"""@Dommoneek: Little stupid as bitch I don't fuck with yoooooouuuu.."""	offensive_language
117	realli ask I dead ass seriou tho I could say bitch whet lol	"""@DreadheadAri: she really asked me that dead ass serious tho, all i could say was ""bitch wheet"" LOL"	offensive_language
118	I earli bird I night owl I wise worm	"""@DunderbaIl: I'm an early bird and I'm a night owl, so I'm wise and have worms."""	neither
119	overdos heavi drug sound bad tonight I pussi shit everi day	"""@EdgarPixar: Overdosing on heavy drugs doesn't sound bad tonight."" I do that pussy shit every day."	neither
120	pit bull photograph love fairi tale creatur fairi tale creatur	"""@El_Grillo1: Pit Bulls Photographed As Lovely Fairy Tale Creatures http://t.co/Q0Sm89oOLh&#8221;They *are* fairy tale creatures."	neither
121	aw fag tweet aw I lol	"""@Ferocious_Ghost: @1stName_Bravo Aw."" ...fag, don't tweet ""aw"" to me lol"	offensive_language
122	long laker trash I could careless real cc hahaha	"""@FloKid88: As long as the Lakers trash from now on, I could careless. And that's real."". CC: @BENBALLER hahaha"	neither
123	I say anyth tho kiss I faggot	"""@Frosstyy_: @h0rheyd I didn't say anything tho"" kiss me then faggot"	offensive_language
124	thi I play soccer cheat girl wear khaki colour cargo haircut yup	"""@FunnyPicsDepot: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/ZUai7qWBIR"" &#128514; yup"	neither
125	I could go fat ass bitch lap	"""@G27Status: I could go for a fat ass bitch on my lap"" same"	offensive_language
126	miss call yo p bitch twitter fina screamn	"""@GEDMelle: 17 missed calls!!!! &#128544;&#128545;""Das yo P.O bitch twitter finna be screamn #FreeMoneyMelle"	offensive_language
127	ya side bitch get ta know rule thi shit anybodi ask cousin jersey thinkin bout move lmfao	"""@GTM_Al: Ya side bitch gotta know it's rules to this shit..anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &#128514;&#128514;&#128514;&#128514;"	offensive_language
128	amo lo pie fuck yeah	"""@GagaTom1: &#8220;@MaleFoot: 3 | Amo los pies http://t.co/4QE1hDkK8i&#8221;"" fuck yeah"	offensive_language
129	hoe think meat slap ass aina bruh	"""@GirlThatsVonte: These hoes be thinking Meat won't slap they ass &#128564;&#128075;"" ainna bruh"	offensive_language
130	yal bitch wit edg talk	"""@GirlThatsVonte: Yall bitches wit no edges be doing the most talking &#128553;&#128564;&#9995;""&#128514;&#128514;&#128514;"	offensive_language
131	yal still go trick treat thi year nah hell yeah I da sweet tooth bandit steal bitch bag n shit	"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit"	offensive_language
132	I wan na sex mom fuck right pussi I come damn got hack like fuck	"""@Girllssues: I wanna have sex with my mom fuck her right in that pussy where I came from"" damn you got hacked like fuck"	offensive_language
133	kiss u eye open watch bitch lmfao	"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitch!""lmfao"	offensive_language
134	woulda coulda shoulda ass hoe	"""@Goofstroop: You a woulda coulda shoulda ass hoe &#128563;&#128586;"""	offensive_language
135	happi bday bitch ass nigga bitch roll	"""@Gotti_LTF: Happy Bday Bitch Ass Nigga @JetsAndASwisher""preciate that bitch roll up!"	offensive_language
136	use send bitch	"""@HBMostDope: @1Jayee @PipinHoes used to send that bitch up"""	offensive_language
137	ugli bitch like I wcw duh bitch nobodi els	"""@HBMostDope: Ugly bitches be like I'm my own WCW duh bitch you ain't nobody elses&#128514;&#128514;"""	offensive_language
138	nigga know hacki sack hoe nah I throw look pass lmao	"""@HaloTGMG: @1stName_Bravo nigga you know we hacky sack hoes."" ...nah, I throw no look passes lmao"	offensive_language
139	glad I get outa atlanta noth bunch nigga amp outa jail amp dumb bitch mad kid fuckin em	"""@HeartlessFuck: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em."""	offensive_language
140	thi ghetto smart I thi idc	"""@HermosaAlma: This isn't ghetto.....it's smart https://t.co/MPAzQ3Jswf"" I'm doing this idc"	neither
141	I would wife hoe onli cuz would care cheat whi forc relationship first place	"""@HiImJoriB: I would wife a hoe only cuz we wouldn't care that we cheating in each other."" ...why force the relationship in the first place?"	offensive_language
142	singl excus hoe	"""@HornyFacts: Being single isn't an excuse to be a hoe."" @TheOneMiss_Luu"	offensive_language
143	white boy power bitch black power bitch	"""@HoskinsTy96: White boy power bitch"" black power bitch"	offensive_language
144	let get drunk get blow spit shit spark blunt amp fuck hoe bro white dude chill	"""@Hudgens_11: Lets get drunk, get blowed, spit shit spark blunts &amp; fuck hoes!"" Bro white dudes have no chill."	offensive_language
145	bitch u around world back	"""@IScoutGirls: @verbally_abrupt bitch where u been"" Around the world and back. Where you been?"	offensive_language
146	I get dick suck yo parti bad bitch I fr go set	"""@ItsYahBoiRay: @anelylove if I don't get my dick sucked at yo party by a bad bitch I'm fr gone set it off &#128514;&#128514;&#128514;&#128514;"" *by @anelylove *"	offensive_language
147	cute probabl hoe lot	"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot."""	offensive_language
148	everi cartoon alway save hoe lmao lmao damn captain saveaho	"""@JAYten9: In every cartoon theirs alway a @_nuffsaid15 saving these hoes lmao. http://t.co/9uKD8wtZ6x"" lmao damn captain SaveAHoe"	offensive_language
149	want get nose bad boi hot sox leg	"""@JReebo: Who wants to get there nose in these bad bois then #scally #chav #sockfetish #stinking http://t.co/FeQxgN0W6I"" hot sox and legs"	neither
150	I wish I bitch like brother kezi ow I bet	"""@JamesyNBA: I wish I was a bitch like my brother keezy &#128530;"" ooooow I bet you do"	offensive_language
151	dress cat halloween basic pussi	"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a pussy"	offensive_language
152	pornhub get game stream featur dumb bitch gtfo get kati lt	"""@Jewelxo: Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @Pornhub get on it Katie&lt;3"	offensive_language
153	stop scare choke dure sex u bitch ass nigga like say guy hit woman bed foh	"""@JoeBudden: stop being scared to choke her during sex u bitch ass niggas. She&#8217;ll like it."". Says the guy who hits women out of bed. FOH"	offensive_language
154	ha well igu I make hoe loyal bro theyl never loyal hoe nig	"""@Johnny55Perez: @white_thunduh ha well iguess I make them hoes loyal bro"" theyll never be loyal that y they hoes my nig"	offensive_language
155	oh man molli ho fuck ya seed	"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed"	offensive_language
156	man refer everi girl bitch	"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch"""	offensive_language
157	lmfao thi cat start beat shit I nigga final get pussi nigga	"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?!? MY NIGGA!!!"	offensive_language
158	peel peel bring back rewind back I move shaq line ow tf say trash	"""@KeyshawnSwag: Peel up peel up bring it back up rewind back where I'm from they move Shaq from the line"" ooooow who tf said that trash!!?"	neither
159	io io alu record ho vine sai pe hahahaha lol anyway haha	"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha"	offensive_language
160	naw old tape new cover upcom mixtap yeah I wait hoe mayn	"""@KingHendo95: @VonDreaam naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne!"	offensive_language
161	ol dirti foot ass bitch thi funni I	"""@KingTeej_: Ol dirty foot ass bitches.."" this was too funny to me."	offensive_language
162	I get yellow flag amaz hell yeah nigi	"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY"	offensive_language
163	got time bitch actin iffi	"""@KissMySmilee: Don't got time for bitches to be actin iffy."""	offensive_language
164	come stay aliv knight nation thi still earli bird special	"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT"	neither
165	hoe loyal smfh amp wonder whi nobodi decent want	"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""Smfh &amp; wonder why nobody decent wants them"	offensive_language
166	bruh stud keep think I soft hell ask ya girl mani time scream bitch oh okay stfu bye hoe	"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!"	offensive_language
167	dri pussi bitch alway blame condom	"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;"	offensive_language
168	shut yo bitch ass	"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;"	offensive_language
169	guci mane jail drop mixtap everi month hoe even text back	"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back"""	offensive_language
170	love hoe money wat wrong nigga	"""@Latrobemark: You love these hoes more then money wats wrong these niggas"""	offensive_language
171	loyal bitch burb without daddi issu like find holograph mewtwo sound like I lol	"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol"	offensive_language
172	easi cum easi hoe fact	"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !"	offensive_language
173	charli sheen real major fuck respect charli sheen	"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen."	offensive_language
174	wish I bae get hoe tho	"""@Lightskingawdd: Wish I had a bae &#128533;""You got all the hoes tho"	offensive_language
175	fuck twerk bitch cook	"""@Lil_Mike_12: Fuck twerking bitch can you cook ?"""	offensive_language
176	bitch wtf	"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB"	offensive_language
177	shut zoe fight I pussi zoe I good man good madam move along	"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now"	offensive_language
178	lmao fuck snake bitch em	"""@LolaaIsDope: Lmao fucking snake bitches"" @ em"	offensive_language
179	big booti hoe everywher shesh damn	"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;"	offensive_language
180	stay tune updat report b week	"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"	neither
181	I play soccer cheat girl wear khaki colour cargo haircut ye lmfao	"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04"	neither
182	oregon choke everi year get field trash ass program rft	"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT"	offensive_language
183	def cowboy lol terel owen good eagl amp cowboy ever dude cri like bitch tv romo	"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo"	offensive_language
184	lmfao I hate black peopl thi whi black peopl nigger	"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers"	hate_speech
185	could u thi I bitch potent	"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent"	offensive_language
186	piss lad past I would lick hi dirti sol sleep	"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept."	neither
187	love frat boy w soft long sol	"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles"	neither
188	sexi lad hot sol arch	"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches."	neither
189	nah fam I get ta cheat hoe depend femal I feel	"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel"	offensive_language
190	I get hick lol	"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol"	neither
191	thi new twitter confus shit I go back south america bitch	"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch"	offensive_language
192	toto mean ass vagina I think pussi caus toto santi like nasti pussi	"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy"	offensive_language
193	actual choos ugli bitch ass must fat	"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!"	offensive_language
194	bitch could kill vibe ya tri di whi I love miley	"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*"	offensive_language
